WBIC,LAKE_NAME,UNIQUE_ID,BRANCH,TOUCH_SHORE,IN_WATER,LATITUDE,LONGITUDE
1629500,Big Portage Lake,1629500118,0,1,0,46.125515,-89.279044
1629500,Big Portage Lake,1629500218,0,1,0,46.125281,-89.280157
1629500,Big Portage Lake,1629500318,0,1,1,46.124379999999995,-89.281463
1629500,Big Portage Lake,1629500418,0,1,0,46.123906999999996,-89.282197
1629500,Big Portage Lake,1629500518,1,0,1,46.123881,-89.28226099999999
1629500,Big Portage Lake,1629500618,0,1,1,46.123928,-89.282626
1629500,Big Portage Lake,1629500718,0,1,1,46.124446999999996,-89.283118
1629500,Big Portage Lake,1629500818,1,0,1,46.124559999999995,-89.28331899999999
1629500,Big Portage Lake,1629500918,0,1,1,46.123847999999995,-89.28483899999999
1629500,Big Portage Lake,16295001018,0,1,1,46.123802999999995,-89.28484
1629500,Big Portage Lake,16295001118,0,1,0,46.123115,-89.284808
1629500,Big Portage Lake,16295001218,0,0,0,46.121803,-89.286362
1629500,Big Portage Lake,16295001318,0,1,1,46.120456,-89.28620099999999
1629500,Big Portage Lake,16295001418,1,1,1,46.120447999999996,-89.286136
1629500,Big Portage Lake,16295001518,0,1,0,46.120415,-89.286014
1629500,Big Portage Lake,16295001618,1,1,1,46.119167,-89.28214299999999
1629500,Big Portage Lake,16295001718,1,1,0,46.116901999999996,-89.280005
1629500,Big Portage Lake,16295001818,0,0,1,46.114565999999996,-89.282054
1629500,Big Portage Lake,16295001918,0,0,1,46.114611,-89.28211399999999
1629500,Big Portage Lake,16295002018,0,0,1,46.11475,-89.28230099999999
1629500,Big Portage Lake,16295002118,0,0,1,46.114787,-89.28233
1629500,Big Portage Lake,16295002218,0,0,1,46.115652,-89.28311099999999
1629500,Big Portage Lake,16295002318,0,0,1,46.115677999999996,-89.283107
1629500,Big Portage Lake,16295002418,0,1,1,46.115814,-89.283176
1629500,Big Portage Lake,16295002518,0,1,1,46.115975999999996,-89.283485
1629500,Big Portage Lake,16295002618,0,1,1,46.116132,-89.283626
1629500,Big Portage Lake,16295002718,0,1,1,46.116215,-89.283744
1629500,Big Portage Lake,16295002818,0,1,0,46.116243999999995,-89.28378
1629500,Big Portage Lake,16295002918,0,1,1,46.116797,-89.284604
1629500,Big Portage Lake,16295003018,0,0,1,46.117621,-89.28644299999999
1629500,Big Portage Lake,16295003118,1,1,1,46.118691,-89.286869
1629500,Big Portage Lake,16295003218,0,1,0,46.118722,-89.28843599999999
1629500,Big Portage Lake,16295003318,2,1,1,46.118576,-89.28894299999999
1629500,Big Portage Lake,16295003418,0,0,1,46.117641,-89.293122
1629500,Big Portage Lake,16295003518,0,0,1,46.117599,-89.293221
1629500,Big Portage Lake,16295003618,0,0,1,46.117461999999996,-89.293404
1629500,Big Portage Lake,16295003718,0,1,0,46.117121,-89.294004
1629500,Big Portage Lake,16295003818,0,1,0,46.117104999999995,-89.29403599999999
1629500,Big Portage Lake,16295003918,0,1,1,46.117083,-89.294074
1629500,Big Portage Lake,16295004018,0,1,1,46.117059999999995,-89.294107
1629500,Big Portage Lake,16295004118,0,0,1,46.116937,-89.294202
1629500,Big Portage Lake,16295004218,0,1,1,46.116825999999996,-89.294378
1629500,Big Portage Lake,16295004318,0,0,1,46.116675,-89.295003
1629500,Big Portage Lake,16295004418,0,0,1,46.11672,-89.295745
1629500,Big Portage Lake,16295004518,0,1,0,46.116751,-89.29595499999999
1629500,Big Portage Lake,16295004618,0,1,1,46.116800999999995,-89.295977
1629500,Big Portage Lake,16295004718,0,1,1,46.116841,-89.29611
1629500,Big Portage Lake,16295004818,0,0,1,46.116859,-89.29624799999999
1629500,Big Portage Lake,16295004918,2,1,0,46.118500000000004,-89.29621999999999
1629500,Big Portage Lake,16295005018,0,0,1,46.119625,-89.296482
1629500,Big Portage Lake,16295005118,1,1,1,46.119837,-89.296651
1629500,Big Portage Lake,16295005218,1,1,1,46.119872,-89.296684
1629500,Big Portage Lake,16295005318,1,1,1,46.120075,-89.297028
1629500,Big Portage Lake,16295005418,0,1,1,46.120889999999996,-89.297738
1629500,Big Portage Lake,16295005518,0,1,1,46.121176999999996,-89.297879
1629500,Big Portage Lake,16295005618,1,1,0,46.125471999999995,-89.295971
1629500,Big Portage Lake,16295005718,0,1,0,46.125510999999996,-89.295942
1629500,Big Portage Lake,16295005818,0,0,1,46.125842999999996,-89.295891
1629500,Big Portage Lake,16295005918,2,1,0,46.125893999999995,-89.295904
1629500,Big Portage Lake,16295006018,0,0,1,46.125946,-89.295901
1629500,Big Portage Lake,16295006118,0,1,0,46.125997999999996,-89.295881
1629500,Big Portage Lake,16295006218,0,0,1,46.127252,-89.294215
1629500,Big Portage Lake,16295006318,0,1,1,46.126128,-89.292368
1629500,Big Portage Lake,16295006418,0,1,1,46.127010999999996,-89.28533499999999
1629500,Big Portage Lake,16295006518,0,0,1,46.127244,-89.284733
1629500,Big Portage Lake,16295006618,0,0,1,46.128273,-89.285787
1629500,Big Portage Lake,16295006718,0,1,1,46.128616,-89.286397
1629500,Big Portage Lake,16295006818,2,1,1,46.128705,-89.286677
1629500,Big Portage Lake,16295006918,1,1,0,46.129096,-89.287459
1629500,Big Portage Lake,16295007018,0,0,1,46.129205,-89.28757499999999
1629500,Big Portage Lake,16295007118,0,0,1,46.132639,-89.287881
1629500,Big Portage Lake,16295007218,0,1,1,46.133517,-89.28524
1629500,Big Portage Lake,16295007318,0,1,0,46.132006999999994,-89.273212
1629500,Big Portage Lake,16295007418,0,1,0,46.129953,-89.271974
1629500,Big Portage Lake,16295007518,1,1,1,46.129788999999995,-89.271898
1629500,Big Portage Lake,16295007618,0,1,1,46.129732,-89.27190499999999
1629500,Big Portage Lake,16295007718,0,1,0,46.127629,-89.27225399999999
1629500,Big Portage Lake,16295007818,0,0,1,46.126760999999995,-89.272139
1629500,Big Portage Lake,16295007918,1,0,0,46.12596,-89.27223
1629500,Big Portage Lake,16295008018,0,0,1,46.124812,-89.276156
1629500,Big Portage Lake,16295008118,2,1,1,46.124852999999995,-89.276178
1629500,Big Portage Lake,16295008218,2,1,1,46.124922999999995,-89.276206
1629500,Big Portage Lake,16295008318,2,1,1,46.12497,-89.27620399999999
1629500,Big Portage Lake,16295008418,0,1,1,46.125071999999996,-89.27622
1629500,Big Portage Lake,16295008518,0,1,1,46.125113999999996,-89.276219
1629500,Big Portage Lake,16295008618,1,0,1,46.125232999999994,-89.27625499999999
1629500,Big Portage Lake,16295008718,0,0,1,46.12547,-89.276349
1629500,Big Portage Lake,16295008818,0,0,1,46.1255,-89.27634499999999
1629500,Big Portage Lake,16295008918,0,0,1,46.125519,-89.276337
1629500,Big Portage Lake,16295009018,0,1,1,46.125535,-89.276326
1629500,Big Portage Lake,16295009118,1,1,1,46.125553,-89.27632
1629500,Big Portage Lake,16295009218,1,1,1,46.125568,-89.276314
1629500,Big Portage Lake,16295009318,2,1,0,46.125583,-89.276302
1629500,Big Portage Lake,16295009418,2,0,1,46.125648999999996,-89.276275
1629500,Big Portage Lake,16295009518,2,0,1,46.125668,-89.27625499999999
1629500,Big Portage Lake,16295009618,0,0,1,46.125679999999996,-89.276246
2328700,Papoose Lake,2328700118,2,1,0,46.239973,-89.608273
2328700,Papoose Lake,2328700218,2,1,0,46.189443,-89.807065
2328700,Papoose Lake,2328700318,2,1,0,46.189488999999995,-89.807045
2328700,Papoose Lake,2328700418,2,1,0,46.189606999999995,-89.806955
2328700,Papoose Lake,2328700518,2,1,0,46.189603999999996,-89.806958
2328700,Papoose Lake,2328700618,2,1,1,46.189706,-89.806899
2328700,Papoose Lake,2328700718,0,1,1,46.189772999999995,-89.806855
2328700,Papoose Lake,2328700818,1,0,1,46.189865,-89.80680199999999
2328700,Papoose Lake,2328700918,0,1,1,46.190219,-89.806553
2328700,Papoose Lake,23287001018,0,0,1,46.19039,-89.806473
2328700,Papoose Lake,23287001118,0,0,1,46.190857,-89.806235
2328700,Papoose Lake,23287001218,0,0,0,46.190861999999996,-89.80626199999999
2328700,Papoose Lake,23287001318,2,1,0,46.19099,-89.806049
2328700,Papoose Lake,23287001418,2,1,0,46.19115,-89.80581699999999
2328700,Papoose Lake,23287001518,0,1,1,46.191167,-89.805814
2328700,Papoose Lake,23287001618,0,0,1,46.191207999999996,-89.80577799999999
2328700,Papoose Lake,23287001718,0,0,1,46.191666,-89.805455
2328700,Papoose Lake,23287001818,1,0,1,46.191786,-89.80536599999999
2328700,Papoose Lake,23287001918,1,0,1,46.191846,-89.80535499999999
2328700,Papoose Lake,23287002018,1,1,0,46.191939999999995,-89.805281
2328700,Papoose Lake,23287002118,0,0,1,46.192111,-89.805284
2328700,Papoose Lake,23287002218,0,0,0,46.192174,-89.80530499999999
2328700,Papoose Lake,23287002318,1,1,0,46.192305,-89.805279
2328700,Papoose Lake,23287002418,0,0,1,46.192321,-89.805272
2328700,Papoose Lake,23287002518,2,1,0,46.192457,-89.80520899999999
2328700,Papoose Lake,23287002618,2,1,1,46.192453,-89.805223
2328700,Papoose Lake,23287002718,2,1,1,46.192473,-89.80524
2328700,Papoose Lake,23287002818,0,0,1,46.192524,-89.805219
2328700,Papoose Lake,23287002918,0,0,1,46.192549,-89.805218
2328700,Papoose Lake,23287003018,0,1,1,46.19262,-89.80520299999999
2328700,Papoose Lake,23287003118,0,0,1,46.192668999999995,-89.805195
2328700,Papoose Lake,23287003218,0,1,1,46.192676,-89.80518599999999
2328700,Papoose Lake,23287003318,0,1,1,46.192685,-89.805188
2328700,Papoose Lake,23287003418,0,1,1,46.192768,-89.805144
2328700,Papoose Lake,23287003518,0,1,0,46.192848,-89.805083
2328700,Papoose Lake,23287003618,0,1,0,46.192857,-89.80506899999999
2328700,Papoose Lake,23287003718,0,1,1,46.192864,-89.805059
2328700,Papoose Lake,23287003818,0,0,1,46.192876999999996,-89.805049
2328700,Papoose Lake,23287003918,2,1,0,46.193020999999995,-89.804982
2328700,Papoose Lake,23287004018,0,0,1,46.193038,-89.80489299999999
2328700,Papoose Lake,23287004118,0,0,1,46.193076,-89.804847
2328700,Papoose Lake,23287004218,0,0,1,46.193141,-89.804728
2328700,Papoose Lake,23287004318,0,1,0,46.19319,-89.80462899999999
2328700,Papoose Lake,23287004418,1,1,1,46.193189,-89.80463999999999
2328700,Papoose Lake,23287004518,0,1,1,46.193228,-89.804509
2328700,Papoose Lake,23287004618,0,1,0,46.193236999999996,-89.804496
2328700,Papoose Lake,23287004718,0,0,1,46.193261,-89.804407
2328700,Papoose Lake,23287004818,2,1,0,46.193281,-89.80424699999999
2328700,Papoose Lake,23287004918,0,0,1,46.193301999999996,-89.804176
2328700,Papoose Lake,23287005018,0,1,1,46.193414,-89.803957
2328700,Papoose Lake,23287005118,0,1,0,46.193497,-89.803806
2328700,Papoose Lake,23287005218,0,1,0,46.193507,-89.803793
2328700,Papoose Lake,23287005318,0,0,0,46.193559,-89.80371799999999
2328700,Papoose Lake,23287005418,0,1,1,46.193627,-89.803647
2328700,Papoose Lake,23287005518,0,0,1,46.193697,-89.80358299999999
2328700,Papoose Lake,23287005618,0,1,1,46.193762,-89.803536
2328700,Papoose Lake,23287005718,0,1,0,46.193805,-89.803522
2328700,Papoose Lake,23287005818,2,1,0,46.193901,-89.80346999999999
2328700,Papoose Lake,23287005918,0,0,1,46.19394,-89.80345
2328700,Papoose Lake,23287006018,0,1,0,46.19405,-89.803392
2328700,Papoose Lake,23287006118,0,1,1,46.19415,-89.803338
2328700,Papoose Lake,23287006218,0,0,1,46.194204,-89.80328999999999
2328700,Papoose Lake,23287006318,0,1,1,46.194224999999996,-89.80328
2328700,Papoose Lake,23287006418,2,1,0,46.194241,-89.80323899999999
2328700,Papoose Lake,23287006518,2,1,0,46.194362,-89.803071
2328700,Papoose Lake,23287006618,0,1,1,46.194403,-89.803005
2328700,Papoose Lake,23287006718,0,0,0,46.194555,-89.80287
2328700,Papoose Lake,23287006818,1,1,1,46.194601,-89.802838
2328700,Papoose Lake,23287006918,0,0,1,46.194638,-89.80281
2328700,Papoose Lake,23287007018,0,0,1,46.194952,-89.80261399999999
2328700,Papoose Lake,23287007118,2,1,0,46.19549,-89.803033
2328700,Papoose Lake,23287007218,2,1,0,46.195499,-89.803206
2328700,Papoose Lake,23287007318,2,1,1,46.195501,-89.803229
2328700,Papoose Lake,23287007418,2,1,0,46.195504,-89.803252
2328700,Papoose Lake,23287007518,0,1,1,46.195512,-89.80349299999999
2328700,Papoose Lake,23287007618,1,1,0,46.195512,-89.80362699999999
2328700,Papoose Lake,23287007718,1,0,1,46.195527,-89.803742
2328700,Papoose Lake,23287007818,0,0,1,46.195529,-89.803787
2328700,Papoose Lake,23287007918,0,0,1,46.195536999999995,-89.80384
2328700,Papoose Lake,23287008018,2,1,0,46.195566,-89.80382399999999
2328700,Papoose Lake,23287008118,2,1,0,46.195609999999995,-89.803872
2328700,Papoose Lake,23287008218,2,1,0,46.195626999999995,-89.80388599999999
2328700,Papoose Lake,23287008318,0,0,1,46.195726,-89.80390799999999
2328700,Papoose Lake,23287008418,1,0,1,46.195823999999995,-89.80388099999999
2328700,Papoose Lake,23287008518,0,0,1,46.196846,-89.80391999999999
2328700,Papoose Lake,23287008618,2,1,0,46.197171,-89.803895
2328700,Papoose Lake,23287008718,2,1,0,46.197215,-89.803692
2328700,Papoose Lake,23287008818,2,1,0,46.197232,-89.803648
2328700,Papoose Lake,23287008918,1,1,1,46.197779999999995,-89.80340699999999
2328700,Papoose Lake,23287009018,2,1,0,46.197796,-89.803316
2328700,Papoose Lake,23287009118,2,1,0,46.197804,-89.803304
2328700,Papoose Lake,23287009218,2,1,0,46.197809,-89.803293
2328700,Papoose Lake,23287009318,1,1,0,46.197821999999995,-89.803178
2328700,Papoose Lake,23287009418,0,1,1,46.19777,-89.80158999999999
2328700,Papoose Lake,23287009518,1,0,1,46.19768,-89.801333
2328700,Papoose Lake,23287009618,0,1,1,46.197494,-89.80168599999999
2328700,Papoose Lake,23287009718,1,1,1,46.197278999999995,-89.80234
2328700,Papoose Lake,23287009818,2,1,0,46.197075999999996,-89.802652
2328700,Papoose Lake,23287009918,2,1,0,46.196974999999995,-89.80277099999999
2328700,Papoose Lake,232870010018,0,0,1,46.196301999999996,-89.802796
2328700,Papoose Lake,232870010118,0,0,1,46.19605,-89.80271599999999
2328700,Papoose Lake,232870010218,0,0,1,46.196027,-89.80270399999999
2328700,Papoose Lake,232870010318,0,0,1,46.196027,-89.801171
2328700,Papoose Lake,232870010418,1,1,0,46.196051,-89.801062
2328700,Papoose Lake,232870010518,0,1,0,46.196048999999995,-89.800758
2328700,Papoose Lake,232870010618,1,1,1,46.196033,-89.800643
2328700,Papoose Lake,232870010718,0,1,0,46.195921999999996,-89.80057
2328700,Papoose Lake,232870010818,1,0,0,46.195904,-89.80057599999999
2328700,Papoose Lake,232870010918,2,1,0,46.195888,-89.80060399999999
2328700,Papoose Lake,232870011018,0,1,1,46.195623,-89.801065
2328700,Papoose Lake,232870011118,0,1,0,46.19526,-89.801448
2328700,Papoose Lake,232870011218,0,1,0,46.195084,-89.80174699999999
2328700,Papoose Lake,232870011318,0,1,0,46.195056,-89.801734
2328700,Papoose Lake,232870011418,2,1,0,46.194863999999995,-89.801622
2328700,Papoose Lake,232870011518,2,1,0,46.194658,-89.8015
2328700,Papoose Lake,232870011618,0,1,0,46.194502,-89.801458
2328700,Papoose Lake,232870011718,0,1,0,46.194379,-89.801418
2328700,Papoose Lake,232870011818,0,1,1,46.194131999999996,-89.801287
2328700,Papoose Lake,232870011918,1,1,1,46.193653999999995,-89.800724
2328700,Papoose Lake,232870012018,0,1,1,46.193642999999994,-89.80069
2328700,Papoose Lake,232870012118,0,1,1,46.193616,-89.800637
2328700,Papoose Lake,232870012218,0,1,1,46.19357,-89.800568
2328700,Papoose Lake,232870012318,0,1,1,46.193135,-89.80006499999999
2328700,Papoose Lake,232870012418,0,1,1,46.192996,-89.799787
2328700,Papoose Lake,232870012518,2,1,0,46.192971,-89.799443
2328700,Papoose Lake,232870012618,2,1,0,46.193093999999995,-89.799083
2328700,Papoose Lake,232870012718,1,1,0,46.1931,-89.799067
2328700,Papoose Lake,232870012818,1,1,0,46.193109,-89.799048
2328700,Papoose Lake,232870012918,2,1,0,46.193146999999996,-89.79900099999999
2328700,Papoose Lake,232870013018,1,1,1,46.193262999999995,-89.798863
2328700,Papoose Lake,232870013118,1,1,0,46.193267,-89.798851
2328700,Papoose Lake,232870013218,0,1,0,46.193262,-89.79880299999999
2328700,Papoose Lake,232870013318,0,1,0,46.193265,-89.798795
2328700,Papoose Lake,232870013418,0,0,1,46.193065,-89.798326
2328700,Papoose Lake,232870013518,2,1,0,46.193048,-89.798204
2328700,Papoose Lake,232870013618,1,1,0,46.192898,-89.79765599999999
2328700,Papoose Lake,232870013718,0,1,0,46.192907999999996,-89.797603
2328700,Papoose Lake,232870013818,0,1,1,46.192915,-89.79755899999999
2328700,Papoose Lake,232870013918,1,1,0,46.192971,-89.797269
2328700,Papoose Lake,232870014018,0,1,1,46.192971,-89.797248
2328700,Papoose Lake,232870014118,0,1,1,46.192986999999995,-89.79699099999999
2328700,Papoose Lake,232870014218,0,1,0,46.19278,-89.79777399999999
2328700,Papoose Lake,232870014318,0,1,1,46.192695,-89.798031
2328700,Papoose Lake,232870014418,2,1,1,46.192628,-89.79813899999999
2328700,Papoose Lake,232870014518,0,0,1,46.192485,-89.798317
2328700,Papoose Lake,232870014618,0,0,0,46.192251999999996,-89.79852799999999
2328700,Papoose Lake,232870014718,1,1,0,46.191753,-89.798566
2328700,Papoose Lake,232870014818,0,0,1,46.192042,-89.79922499999999
2328700,Papoose Lake,232870014918,0,1,1,46.192344999999996,-89.79978899999999
2328700,Papoose Lake,232870015018,2,1,0,46.192378,-89.79987
2328700,Papoose Lake,232870015118,0,0,0,46.1925,-89.800285
2328700,Papoose Lake,232870015218,0,1,1,46.1925,-89.80032299999999
2328700,Papoose Lake,232870015318,0,0,1,46.192499,-89.800359
2328700,Papoose Lake,232870015418,0,0,1,46.192434999999996,-89.800715
2328700,Papoose Lake,232870015518,0,0,1,46.19235,-89.80109399999999
2328700,Papoose Lake,232870015618,0,0,1,46.192316,-89.80133599999999
2328700,Papoose Lake,232870015718,0,0,1,46.191576999999995,-89.80201
2328700,Papoose Lake,232870015818,2,1,0,46.191421999999996,-89.80207
2328700,Papoose Lake,232870015918,0,0,1,46.191134,-89.802117
2328700,Papoose Lake,232870016018,0,1,1,46.190359,-89.801779
2328700,Papoose Lake,232870016118,1,0,1,46.190334,-89.801751
2328700,Papoose Lake,232870016218,1,1,0,46.189856,-89.801216
2328700,Papoose Lake,232870016318,1,1,0,46.189828999999996,-89.801208
2328700,Papoose Lake,232870016418,1,1,0,46.189808,-89.80120199999999
2328700,Papoose Lake,232870016518,1,0,1,46.189291,-89.800984
2328700,Papoose Lake,232870016618,1,0,1,46.189197,-89.80093699999999
2328700,Papoose Lake,232870016718,0,0,1,46.189175,-89.800921
2328700,Papoose Lake,232870016818,0,0,1,46.189155,-89.800907
2328700,Papoose Lake,232870016918,0,0,1,46.189091999999995,-89.800872
2328700,Papoose Lake,232870017018,0,0,1,46.189007,-89.800805
2328700,Papoose Lake,232870017118,0,0,1,46.188694999999996,-89.800654
2328700,Papoose Lake,232870017218,0,1,0,46.188668,-89.80065499999999
2328700,Papoose Lake,232870017318,0,1,1,46.188644,-89.800653
2328700,Papoose Lake,232870017418,0,1,1,46.188627,-89.80064999999999
2328700,Papoose Lake,232870017518,0,1,1,46.188438999999995,-89.800563
2328700,Papoose Lake,232870017618,0,1,1,46.188083,-89.800005
2328700,Papoose Lake,232870017718,0,1,1,46.188068,-89.79985099999999
2328700,Papoose Lake,232870017818,0,1,0,46.188693,-89.79850599999999
2328700,Papoose Lake,232870017918,0,1,0,46.188815,-89.79849
2328700,Papoose Lake,232870018018,0,1,1,46.188852999999995,-89.79848799999999
2328700,Papoose Lake,232870018118,0,1,1,46.189153,-89.798478
2328700,Papoose Lake,232870018218,0,1,0,46.189499,-89.798559
2328700,Papoose Lake,232870018318,0,0,0,46.189527999999996,-89.798569
2328700,Papoose Lake,232870018418,0,1,0,46.189845,-89.798675
2328700,Papoose Lake,232870018518,0,1,0,46.190132999999996,-89.798673
2328700,Papoose Lake,232870018618,0,1,0,46.190253999999996,-89.798591
2328700,Papoose Lake,232870018718,0,1,1,46.189617,-89.79831399999999
2328700,Papoose Lake,232870018818,0,1,1,46.18926,-89.79834
2328700,Papoose Lake,232870018918,2,1,0,46.189132,-89.798363
2328700,Papoose Lake,232870019018,1,1,1,46.18842,-89.79726699999999
2328700,Papoose Lake,232870019118,0,0,0,46.188311,-89.796971
2328700,Papoose Lake,232870019218,0,1,1,46.18831,-89.796949
2328700,Papoose Lake,232870019318,0,1,0,46.188302,-89.796921
2328700,Papoose Lake,232870019418,0,1,0,46.188126,-89.796802
2328700,Papoose Lake,232870019518,0,1,1,46.187708,-89.796548
2328700,Papoose Lake,232870019618,2,1,0,46.187011999999996,-89.79605099999999
2328700,Papoose Lake,232870019718,0,1,1,46.186895,-89.795919
2328700,Papoose Lake,232870019818,0,1,1,46.186257999999995,-89.795324
2328700,Papoose Lake,232870019918,0,0,1,46.186099,-89.795289
2328700,Papoose Lake,232870020018,0,0,1,46.185514,-89.795204
2328700,Papoose Lake,232870020118,0,1,0,46.184835,-89.79509399999999
2328700,Papoose Lake,232870020218,0,0,0,46.183079,-89.79562299999999
2328700,Papoose Lake,232870020318,0,0,1,46.182700000000004,-89.795459
2328700,Papoose Lake,232870020418,0,0,1,46.18228,-89.795312
2328700,Papoose Lake,232870020518,0,0,1,46.182249999999996,-89.795311
2328700,Papoose Lake,232870020618,0,0,1,46.181627,-89.795288
2328700,Papoose Lake,232870020718,0,0,1,46.180485999999995,-89.795146
2328700,Papoose Lake,232870020818,0,1,0,46.180465999999996,-89.79510599999999
2328700,Papoose Lake,232870020918,0,1,1,46.179459,-89.794253
2328700,Papoose Lake,232870021018,2,0,1,46.178923,-89.79433399999999
2328700,Papoose Lake,232870021118,0,0,1,46.178913,-89.794337
2328700,Papoose Lake,232870021218,0,0,1,46.178773,-89.79465499999999
2328700,Papoose Lake,232870021318,0,0,1,46.178768999999996,-89.79469499999999
2328700,Papoose Lake,232870021418,0,0,1,46.178771,-89.794735
2328700,Papoose Lake,232870021518,0,0,1,46.177782,-89.798091
2328700,Papoose Lake,232870021618,0,0,1,46.177766,-89.798152
2328700,Papoose Lake,232870021718,0,0,1,46.177737,-89.798277
2328700,Papoose Lake,232870021818,0,1,0,46.177713999999995,-89.79875899999999
2328700,Papoose Lake,232870021918,0,1,1,46.17771,-89.798783
2328700,Papoose Lake,232870022018,0,1,0,46.177685,-89.799015
2328700,Papoose Lake,232870022118,0,1,0,46.177662999999995,-89.79929399999999
2328700,Papoose Lake,232870022218,0,1,1,46.177634999999995,-89.799919
2328700,Papoose Lake,232870022318,0,1,1,46.177634,-89.800073
2328700,Papoose Lake,232870022418,0,1,0,46.177617,-89.80064399999999
2328700,Papoose Lake,232870022518,0,1,1,46.177600000000005,-89.800731
2328700,Papoose Lake,232870022618,0,0,0,46.1775,-89.80125
2328700,Papoose Lake,232870022718,0,0,0,46.177482,-89.801285
2328700,Papoose Lake,232870022818,0,0,1,46.177465999999995,-89.80133099999999
2328700,Papoose Lake,232870022918,0,1,0,46.177428,-89.80141499999999
2328700,Papoose Lake,232870023018,0,0,0,46.17742,-89.80143
2328700,Papoose Lake,232870023118,0,1,1,46.177315,-89.80171399999999
2328700,Papoose Lake,232870023218,0,1,0,46.177301,-89.801739
2328700,Papoose Lake,232870023318,0,0,1,46.17698,-89.80209099999999
2328700,Papoose Lake,232870023418,0,0,0,46.176798999999995,-89.802221
2328700,Papoose Lake,232870023518,2,1,0,46.176721,-89.802421
2328700,Papoose Lake,232870023618,0,1,0,46.176708,-89.80255199999999
2328700,Papoose Lake,232870023718,0,0,1,46.17661,-89.803178
2328700,Papoose Lake,232870023818,0,0,1,46.176598,-89.803218
2328700,Papoose Lake,232870023918,0,1,1,46.177333999999995,-89.802697
2328700,Papoose Lake,232870024018,0,1,1,46.17791,-89.803113
2328700,Papoose Lake,232870024118,0,1,0,46.177979,-89.803382
2328700,Papoose Lake,232870024218,0,1,0,46.178155,-89.803523
2328700,Papoose Lake,232870024318,0,0,1,46.178224,-89.803568
2328700,Papoose Lake,232870024418,0,1,1,46.178326,-89.803643
2328700,Papoose Lake,232870024518,2,1,0,46.178630999999996,-89.804137
2328700,Papoose Lake,232870024618,1,1,0,46.178655,-89.80459499999999
2328700,Papoose Lake,232870024718,0,1,0,46.178641,-89.80466299999999
2328700,Papoose Lake,232870024818,0,1,0,46.178632,-89.804715
2328700,Papoose Lake,232870024918,0,1,0,46.178304999999995,-89.805455
2328700,Papoose Lake,232870025018,1,1,0,46.178278,-89.805483
2328700,Papoose Lake,232870025118,0,1,0,46.177217,-89.805184
2328700,Papoose Lake,232870025218,0,1,0,46.177308,-89.804013
2328700,Papoose Lake,232870025318,0,1,1,46.185413999999994,-89.80081
2328700,Papoose Lake,232870025418,0,0,0,46.18552,-89.80007599999999
2328700,Papoose Lake,232870025518,1,0,0,46.185883999999994,-89.7993
2328700,Papoose Lake,232870025618,0,0,1,46.186324,-89.79977199999999
2328700,Papoose Lake,232870025718,0,1,0,46.186343,-89.79984499999999
2328700,Papoose Lake,232870025818,0,1,0,46.186443999999995,-89.80022799999999
2328700,Papoose Lake,232870025918,0,0,1,46.186448999999996,-89.80027799999999
2328700,Papoose Lake,232870026018,0,0,1,46.186487,-89.80059399999999
2328700,Papoose Lake,232870026118,0,0,1,46.186492,-89.800641
2328700,Papoose Lake,232870026218,0,1,1,46.186485,-89.801177
2328700,Papoose Lake,232870026318,0,1,1,46.18647,-89.801448
2328700,Papoose Lake,232870026418,0,0,1,46.186457999999995,-89.801602
2328700,Papoose Lake,232870026518,0,0,1,46.186445,-89.801814
2328700,Papoose Lake,232870026618,0,0,1,46.186425,-89.801906
2328700,Papoose Lake,232870026718,0,1,0,46.186523,-89.80224199999999
2328700,Papoose Lake,232870026818,2,0,0,46.185862,-89.803253
2328700,Papoose Lake,232870026918,0,1,1,46.185734,-89.802977
2328700,Papoose Lake,232870027018,2,1,0,46.185370999999996,-89.802708
2328700,Papoose Lake,232870027118,1,1,1,46.176583,-89.80391999999999
2328700,Papoose Lake,232870027218,0,1,0,46.176576999999995,-89.80402199999999
2328700,Papoose Lake,232870027318,0,1,1,46.176578,-89.804288
2328700,Papoose Lake,232870027418,0,1,0,46.176581,-89.80438699999999
2328700,Papoose Lake,232870027518,0,0,1,46.176493,-89.804705
2328700,Papoose Lake,232870027618,0,0,1,46.17648,-89.80475899999999
2328700,Papoose Lake,232870027718,0,1,0,46.176431,-89.80606399999999
2328700,Papoose Lake,232870027818,0,1,1,46.176522999999996,-89.806243
2328700,Papoose Lake,232870027918,2,0,1,46.176395,-89.806721
2328700,Papoose Lake,232870028018,2,0,1,46.176299,-89.806969
2328700,Papoose Lake,232870028118,0,0,1,46.176249,-89.807538
2328700,Papoose Lake,232870028218,2,1,0,46.176314,-89.807856
2328700,Papoose Lake,232870028318,0,0,0,46.176341,-89.80807
2328700,Papoose Lake,232870028418,2,1,0,46.176468,-89.808829
2328700,Papoose Lake,232870028518,0,1,0,46.176524,-89.809584
2328700,Papoose Lake,232870028618,2,1,0,46.17704,-89.808567
2328700,Papoose Lake,232870028718,1,0,1,46.177121,-89.808129
2328700,Papoose Lake,232870028818,0,0,1,46.178062,-89.80722999999999
2328700,Papoose Lake,232870028918,0,0,1,46.178339,-89.807627
2328700,Papoose Lake,232870029018,2,1,0,46.178363,-89.80765699999999
2328700,Papoose Lake,232870029118,0,1,0,46.178388999999996,-89.807678
