"","WBIC","LAKE_NAME","UNIQUE_ID","BRANCH","TOUCH_SHORE","IN_WATER","LATITUDE","LONGITUDE"
"697",1545600,"Big Arbor Vitae",1545600249218,0,0,1,45.93219764,-89.6377753
"698",1545600,"Big Arbor Vitae",1545600249318,0,1,1,45.93209219,-89.63779307
"699",1545600,"Big Arbor Vitae",1545600249418,0,1,1,45.93208574,-89.63780162
"700",1545600,"Big Arbor Vitae",1545600249518,0,1,1,45.93206252,-89.63787236
"701",1545600,"Big Arbor Vitae",1545600249618,1,1,1,45.93203587,-89.63792123
"702",1545600,"Big Arbor Vitae",1545600249718,0,0,1,45.93202136,-89.63792928
"703",1545600,"Big Arbor Vitae",1545600249818,0,0,1,45.93197996,-89.63795828
"704",1545600,"Big Arbor Vitae",1545600249918,0,0,1,45.93197267,-89.63796322
"705",1545600,"Big Arbor Vitae",1545600250018,0,0,1,45.93174292,-89.63816749
"706",1545600,"Big Arbor Vitae",1545600250118,0,1,1,45.93162348,-89.63831476
"707",1545600,"Big Arbor Vitae",1545600250218,0,1,1,45.93158727,-89.63835985
"708",1545600,"Big Arbor Vitae",1545600250318,2,0,1,45.93150571,-89.63841308
"709",1545600,"Big Arbor Vitae",1545600250418,1,0,1,45.93146816,-89.63847703
"710",1545600,"Big Arbor Vitae",1545600250518,0,1,1,45.93139188,-89.63857267
"711",1545600,"Big Arbor Vitae",1545600250618,0,0,1,45.93133095,-89.63861877
"712",1545600,"Big Arbor Vitae",1545600250718,1,0,1,45.93122492,-89.63870636
"713",1545600,"Big Arbor Vitae",1545600250818,2,0,1,45.93121394,-89.63871659
"714",1545600,"Big Arbor Vitae",1545600250918,0,1,1,45.9312048,-89.63872329
"715",1545600,"Big Arbor Vitae",1545600251018,1,1,1,45.93092174,-89.63887216
"716",1545600,"Big Arbor Vitae",1545600251118,0,1,1,45.93084555,-89.63896712
"717",1545600,"Big Arbor Vitae",1545600251218,0,1,1,45.93087187,-89.63889956
"718",1545600,"Big Arbor Vitae",1545600251318,0,0,1,45.9306811,-89.63914624
"719",1545600,"Big Arbor Vitae",1545600251418,0,0,1,45.93063483,-89.63917181
"720",1545600,"Big Arbor Vitae",1545600251518,2,1,1,45.93057398,-89.63921581
"721",1545600,"Big Arbor Vitae",1545600251618,0,0,1,45.93054783,-89.63923937
"722",1545600,"Big Arbor Vitae",1545600251718,0,0,1,45.93053701,-89.63924909
"723",1545600,"Big Arbor Vitae",1545600251918,1,1,1,45.93052184,-89.63926108
"724",1545600,"Big Arbor Vitae",1545600252018,2,1,1,45.93049091,-89.63927801
"725",1545600,"Big Arbor Vitae",1545600252118,2,1,1,45.93048136,-89.63927021
"726",1545600,"Big Arbor Vitae",1545600252218,0,1,1,45.93042159,-89.63936392
"727",1545600,"Big Arbor Vitae",1545600252318,2,1,1,45.93028078,-89.63937482
"728",1545600,"Big Arbor Vitae",1545600252418,0,1,1,45.93022085,-89.63918908
"729",1545600,"Big Arbor Vitae",1545600252518,0,1,1,45.93022202,-89.63916074
"730",1545600,"Big Arbor Vitae",1545600252618,0,1,1,45.92999152,-89.63867879
"731",1545600,"Big Arbor Vitae",1545600252718,0,0,1,45.92989085,-89.63916074
"732",1545600,"Big Arbor Vitae",1545600252818,0,0,1,45.92974828,-89.63961454
"733",1545600,"Big Arbor Vitae",1545600252918,2,1,1,45.92980108,-89.63980841
"734",1545600,"Big Arbor Vitae",1545600253018,0,0,1,45.92999043,-89.6410916
"735",1545600,"Big Arbor Vitae",1545600253118,0,0,1,45.93005656,-89.64136099
"736",1545600,"Big Arbor Vitae",1545600253218,0,0,1,45.9302563,-89.64186517
"737",1545600,"Big Arbor Vitae",1545600253318,1,1,1,45.93030693,-89.64221939
"738",1545600,"Big Arbor Vitae",1545600253418,2,1,1,45.9304195,-89.64257578
"739",1545600,"Big Arbor Vitae",1545600253518,0,0,1,45.93051019,-89.64280511
"740",1545600,"Big Arbor Vitae",1545600253618,0,0,1,45.93064346,-89.64351657
"741",1545600,"Big Arbor Vitae",1545600253718,2,1,1,45.93083918,-89.64439776
"742",1545600,"Big Arbor Vitae",1545600253818,2,1,1,45.93084522,-89.64442072
"743",1545600,"Big Arbor Vitae",1545600253918,2,1,1,45.93085008,-89.6444457
"744",1545600,"Big Arbor Vitae",1545600254018,2,1,1,45.93101948,-89.64534902
"745",1545600,"Big Arbor Vitae",1545600254118,1,0,1,45.93117714,-89.64632744
"746",1545600,"Big Arbor Vitae",1545600254218,2,1,1,45.93130438,-89.64700797
"747",1545600,"Big Arbor Vitae",1545600254318,2,1,1,45.93144427,-89.64819283
"748",1545600,"Big Arbor Vitae",1545600254418,0,0,1,45.93275461,-89.64836374
"749",1545600,"Big Arbor Vitae",1545600254518,0,0,1,45.93281614,-89.64834203
"750",1545600,"Big Arbor Vitae",1545600254618,1,0,1,45.93283516,-89.648337
"751",1545600,"Big Arbor Vitae",1545600254718,1,1,1,45.93373463,-89.64817892
"752",1545600,"Big Arbor Vitae",1545600254818,2,1,1,45.9345413,-89.6478242
"753",1545600,"Big Arbor Vitae",1545600254918,0,0,1,45.93476107,-89.64768916
"754",1545600,"Big Arbor Vitae",1545600255018,0,0,1,45.93488437,-89.64760719
"755",1545600,"Big Arbor Vitae",1545600255118,1,1,1,45.93528201,-89.64747618
"756",1545600,"Big Arbor Vitae",1545600255218,1,0,1,45.93533817,-89.64744131
"757",1545600,"Big Arbor Vitae",1545600255318,0,1,1,45.93544185,-89.64739923
"758",1545600,"Big Arbor Vitae",1545600255418,0,0,1,45.93557278,-89.64735062
"759",1545600,"Big Arbor Vitae",1545600255518,0,1,1,45.93579196,-89.64730888
"760",1545600,"Big Arbor Vitae",1545600255618,0,0,1,45.93611056,-89.6472186
"761",1545600,"Big Arbor Vitae",1545600255718,1,1,1,45.9371148,-89.64711651
"762",1545600,"Big Arbor Vitae",1545600255818,2,1,1,45.93721261,-89.64708349
"763",1545600,"Big Arbor Vitae",1545600255918,2,1,1,45.93732879,-89.6470689
"764",1545600,"Big Arbor Vitae",1545600256018,2,1,1,45.93840561,-89.64717594
"765",1545600,"Big Arbor Vitae",1545600256118,2,1,1,45.93894113,-89.64729572
"766",1545600,"Big Arbor Vitae",1545600256218,1,1,1,45.93931421,-89.64735883
"767",1545600,"Big Arbor Vitae",1545600256318,1,1,1,45.94008316,-89.64787625
"768",1545600,"Big Arbor Vitae",1545600256418,2,1,1,45.94050058,-89.64826869
"769",1545600,"Big Arbor Vitae",1545600256518,1,1,1,45.94056713,-89.64830448
"770",1545600,"Big Arbor Vitae",1545600256618,0,0,1,45.94113702,-89.64842652
"771",1545600,"Big Arbor Vitae",1545600256718,1,1,1,45.94124305,-89.64848846
"772",1545600,"Big Arbor Vitae",1545600256818,0,0,1,45.94214377,-89.64938181
"773",1545600,"Big Arbor Vitae",1545600256918,1,0,1,45.94246421,-89.64979503
"774",1545600,"Big Arbor Vitae",1545600257018,1,0,1,45.94263227,-89.65030893
"775",1545600,"Big Arbor Vitae",1545600257118,0,0,1,45.94270301,-89.65046785
"776",1545600,"Big Arbor Vitae",1545600257218,0,0,1,45.94277275,-89.65053356
"777",1545600,"Big Arbor Vitae",1545600257318,1,1,1,45.94283327,-89.65087655
"778",1545600,"Big Arbor Vitae",1545600257418,0,0,1,45.94284802,-89.65090555
"779",1545600,"Big Arbor Vitae",1545600257518,0,0,1,45.94294332,-89.65110135
"780",1545600,"Big Arbor Vitae",1545600257618,1,0,1,45.94303016,-89.65129321
"781",1545600,"Big Arbor Vitae",1545600257718,1,1,1,45.94311004,-89.65152916
"782",1545600,"Big Arbor Vitae",1545600257818,1,1,1,45.94312546,-89.6515704
"783",1545600,"Big Arbor Vitae",1545600257918,0,1,1,45.9431636,-89.65179437
"784",1545600,"Big Arbor Vitae",1545600258018,0,1,1,45.94316913,-89.65181482
"785",1545600,"Big Arbor Vitae",1545600258118,2,1,1,45.94326217,-89.65209754
"786",1545600,"Big Arbor Vitae",1545600258218,2,1,1,45.94327122,-89.65248697
"787",1545600,"Big Arbor Vitae",1545600258318,1,1,1,45.9434775,-89.6541361
"788",1545600,"Big Arbor Vitae",1545600258418,0,0,1,45.94332704,-89.65836947
"789",1545600,"Big Arbor Vitae",1545600258518,1,1,1,45.94300166,-89.65995993
"790",1545600,"Big Arbor Vitae",1545600258618,1,0,1,45.94296075,-89.66013327
"791",1545600,"Big Arbor Vitae",1545600258718,0,0,1,45.94198887,-89.6623383
"792",1545600,"Big Arbor Vitae",1545600258818,0,0,1,45.94176239,-89.66261557
"793",1545600,"Big Arbor Vitae",1545600258918,2,1,1,45.94141237,-89.66299075
"794",1545600,"Big Arbor Vitae",1545600259018,0,0,1,45.94121564,-89.66327447
"795",1545600,"Big Arbor Vitae",1545600259118,0,0,1,45.94119418,-89.66329015
"796",1545600,"Big Arbor Vitae",1545600259218,0,1,1,45.94109955,-89.66336927
"797",1545600,"Big Arbor Vitae",1545600259318,0,0,1,45.94098355,-89.66362978
"798",1545600,"Big Arbor Vitae",1545600259418,0,0,1,45.94068632,-89.66398451
"799",1545600,"Big Arbor Vitae",1545600259518,1,0,1,45.9406139,-89.66406782
"800",1545600,"Big Arbor Vitae",1545600259618,2,0,1,45.94054995,-89.66416053
"801",1545600,"Big Arbor Vitae",1545600259718,0,0,1,45.9398105,-89.66606791
"802",1545600,"Big Arbor Vitae",1545600259818,0,0,1,45.93979298,-89.66608258
"803",1545600,"Big Arbor Vitae",1545600259918,0,0,1,45.93976683,-89.6660944
"804",1545600,"Big Arbor Vitae",1545600260018,0,0,1,45.9397468,-89.66610136
"805",1545600,"Big Arbor Vitae",1545600260118,0,0,1,45.93968175,-89.66609423
"806",1545600,"Big Arbor Vitae",1545600260218,0,0,1,45.93964563,-89.66608518
"807",1545600,"Big Arbor Vitae",1545600260318,0,0,1,45.93962627,-89.66607604
"808",1545600,"Big Arbor Vitae",1545600260418,0,0,1,45.93960263,-89.66606749
"809",1545600,"Big Arbor Vitae",1545600260518,0,0,1,45.93956851,-89.66605467
"810",1545600,"Big Arbor Vitae",1545600260618,0,0,1,45.9395121,-89.66605391
"811",1545600,"Big Arbor Vitae",1545600260718,0,0,1,45.93949333,-89.66604847
"812",1545600,"Big Arbor Vitae",1545600260818,0,0,1,45.9394748,-89.6660431
"813",1545600,"Big Arbor Vitae",1545600260918,0,0,1,45.93945729,-89.66604578
"814",1545600,"Big Arbor Vitae",1545600261018,0,0,1,45.9380679,-89.66627578
"815",1545600,"Big Arbor Vitae",1545600261118,0,1,1,45.93805508,-89.6662969
"816",1545600,"Big Arbor Vitae",1545600261218,1,0,1,45.93803144,-89.66633999
"817",1545600,"Big Arbor Vitae",1545600261318,2,0,1,45.93795835,-89.6664741
"818",1545600,"Big Arbor Vitae",1545600261418,0,0,1,45.93795223,-89.66649732
"819",1545600,"Big Arbor Vitae",1545600261518,0,0,1,45.93794527,-89.66651877
"820",1545600,"Big Arbor Vitae",1545600261618,0,0,1,45.93793865,-89.66653411
"821",1545600,"Big Arbor Vitae",1545600261818,1,0,1,45.93793128,-89.66655532
"822",1545600,"Big Arbor Vitae",1545600261918,0,0,1,45.93791141,-89.66659765
"823",1545600,"Big Arbor Vitae",1545600262018,1,1,1,45.93780689,-89.66683645
"824",1545600,"Big Arbor Vitae",1545600262118,0,1,1,45.93773849,-89.66702077
"825",1545600,"Big Arbor Vitae",1545600262218,0,0,1,45.93762919,-89.66722403
"826",1545600,"Big Arbor Vitae",1545600262418,0,1,1,45.93751587,-89.66732956
"827",1545600,"Big Arbor Vitae",1545600262618,1,0,1,45.93731563,-89.66739275
"828",1545600,"Big Arbor Vitae",1545600262718,0,0,1,45.93714464,-89.66726443
"829",1545600,"Big Arbor Vitae",1545600262818,2,1,1,45.93703156,-89.66692831
"830",1545600,"Big Arbor Vitae",1545600263018,0,0,1,45.93697884,-89.66676529
"831",1545600,"Big Arbor Vitae",1545600263118,0,0,1,45.93697281,-89.66676671
"832",1545600,"Big Arbor Vitae",1545600263218,0,1,1,45.93696417,-89.66679839
"833",1545600,"Big Arbor Vitae",1545600263318,0,0,1,45.93692067,-89.66674609
"834",1545600,"Big Arbor Vitae",1545600263518,0,0,1,45.93687499,-89.66650084
"835",1545600,"Big Arbor Vitae",1545600263618,0,0,1,45.93685571,-89.66646295
"836",1545600,"Big Arbor Vitae",1545600263718,0,0,1,45.93682629,-89.66642188
"837",1545600,"Big Arbor Vitae",1545600263818,1,1,1,45.93681179,-89.66640428
"838",1545600,"Big Arbor Vitae",1545600263918,0,0,1,45.93665631,-89.66627654
"839",1545600,"Big Arbor Vitae",1545600264018,2,1,1,45.93660786,-89.66624628
"840",1545600,"Big Arbor Vitae",1545600264118,0,0,1,45.93647609,-89.6662213
"841",1545600,"Big Arbor Vitae",1545600264218,0,0,1,45.93645204,-89.66622247
"842",1545600,"Big Arbor Vitae",1545600264318,0,1,1,45.93636537,-89.66622566
"843",1545600,"Big Arbor Vitae",1545600264518,0,0,1,45.93625339,-89.66611217
"844",1545600,"Big Arbor Vitae",1545600264618,0,0,1,45.93624048,-89.66608459
"845",1545600,"Big Arbor Vitae",1545600264718,0,0,1,45.93622631,-89.66605693
"846",1545600,"Big Arbor Vitae",1545600264818,1,1,1,45.93621676,-89.66603497
"847",1545600,"Big Arbor Vitae",1545600264918,0,0,1,45.93554604,-89.66508279
"848",1545600,"Big Arbor Vitae",1545600265018,0,0,1,45.93520624,-89.66496125
"849",1545600,"Big Arbor Vitae",1545600265118,0,0,1,45.93512359,-89.66495915
"850",1545600,"Big Arbor Vitae",1545600265218,0,0,1,45.93505394,-89.66495052
"851",1545600,"Big Arbor Vitae",1545600265318,0,0,1,45.93500624,-89.66494222
"852",1545600,"Big Arbor Vitae",1545600265418,0,1,1,45.93492477,-89.66494205
"853",1545600,"Big Arbor Vitae",1545600265518,0,0,1,45.9348811,-89.66494096
"854",1545600,"Big Arbor Vitae",1545600265618,0,1,1,45.93486032,-89.66494029
"855",1545600,"Big Arbor Vitae",1545600265718,0,1,1,45.93484506,-89.6649356
"856",1545600,"Big Arbor Vitae",1545600265818,0,0,1,45.93470567,-89.66471532
"857",1545600,"Big Arbor Vitae",1545600265918,0,1,1,45.93467323,-89.66460301
"858",1545600,"Big Arbor Vitae",1545600266018,0,1,1,45.93461774,-89.66441123
"859",1545600,"Big Arbor Vitae",1545600266118,0,1,1,45.93459385,-89.66428005
"860",1545600,"Big Arbor Vitae",1545600266218,0,0,1,45.93458237,-89.66421358
"861",1545600,"Big Arbor Vitae",1545600266318,2,1,1,45.93446142,-89.66375241
"862",1545600,"Big Arbor Vitae",1545600266418,1,1,1,45.93443326,-89.6636649
"863",1545600,"Big Arbor Vitae",1545600266518,0,0,1,45.93442286,-89.6636271
"864",1545600,"Big Arbor Vitae",1545600266618,0,0,1,45.93433502,-89.6633484
"865",1545600,"Big Arbor Vitae",1545600266718,0,1,1,45.93429881,-89.6632733
"866",1545600,"Big Arbor Vitae",1545600266818,0,0,1,45.93425791,-89.66318269
"867",1545600,"Big Arbor Vitae",1545600266918,0,0,1,45.93409278,-89.66298111
"868",1545600,"Big Arbor Vitae",1545600267018,0,1,1,45.93386094,-89.66278589
"869",1545600,"Big Arbor Vitae",1545600267118,0,1,1,45.9338021,-89.66274382
"870",1545600,"Big Arbor Vitae",1545600267218,1,0,1,45.93378391,-89.66273258
"871",1545600,"Big Arbor Vitae",1545600267318,0,1,1,45.93359658,-89.66252035
"872",1545600,"Big Arbor Vitae",1545600267418,0,0,1,45.93357252,-89.66249152
"873",1545600,"Big Arbor Vitae",1545600267518,0,0,1,45.9335379,-89.66244349
"874",1545600,"Big Arbor Vitae",1545600267618,1,0,1,45.93352826,-89.66241382
"875",1545600,"Big Arbor Vitae",1545600267718,0,1,1,45.93354695,-89.66229295
"876",1545600,"Big Arbor Vitae",1545600267818,0,1,1,45.93349876,-89.66238524
"877",1545600,"Big Arbor Vitae",1545600267918,0,1,1,45.93347076,-89.66236169
"878",1545600,"Big Arbor Vitae",1545600268018,0,1,1,45.93336532,-89.66220989
"879",1545600,"Big Arbor Vitae",1545600268118,0,1,1,45.93329684,-89.66194293
"880",1545600,"Big Arbor Vitae",1545600268218,0,1,1,45.93327287,-89.66177478
"881",1545600,"Big Arbor Vitae",1545600268318,0,1,1,45.93327496,-89.66172122
"882",1545600,"Big Arbor Vitae",1545600268418,0,0,1,45.93357537,-89.66094003
"883",1545600,"Big Arbor Vitae",1545600268518,0,1,1,45.93295989,-89.66035958
"884",1545600,"Big Arbor Vitae",1545600268618,0,1,1,45.93288881,-89.66026738
"885",1545600,"Big Arbor Vitae",1545600268718,0,1,1,45.93281915,-89.66011249
"886",1545600,"Big Arbor Vitae",1545600268818,0,0,1,45.93262662,-89.65983563
"887",1545600,"Big Arbor Vitae",1545600268918,1,0,1,45.93231004,-89.65969247
"888",1545600,"Big Arbor Vitae",1545600269018,0,0,1,45.93221381,-89.65965743
"889",1545600,"Big Arbor Vitae",1545600269118,1,1,1,45.93210183,-89.65960597
"890",1545600,"Big Arbor Vitae",1545600269218,0,0,1,45.93188256,-89.65949885
"891",1545600,"Big Arbor Vitae",1545600269318,0,0,1,45.93178407,-89.65947236
"892",1545600,"Big Arbor Vitae",1545600269418,0,1,1,45.93150009,-89.6593556
"893",1545600,"Big Arbor Vitae",1545600269518,0,1,1,45.93147143,-89.65934303
"894",1545600,"Big Arbor Vitae",1545600269618,0,1,1,45.93133522,-89.65930682
"895",1545600,"Big Arbor Vitae",1545600269718,0,0,1,45.93100179,-89.65922224
"896",1545600,"Big Arbor Vitae",1545600269818,0,1,1,45.93086508,-89.65920808
"897",1545600,"Big Arbor Vitae",1545600269918,0,1,1,45.93084647,-89.65920271
"898",1545600,"Big Arbor Vitae",1545600270018,0,1,1,45.93068437,-89.65916022
"899",1545600,"Big Arbor Vitae",1545600270118,0,0,1,45.93066165,-89.65915385
"900",1545600,"Big Arbor Vitae",1545600270218,0,1,1,45.93064623,-89.65915234
"901",1545600,"Big Arbor Vitae",1545600270318,0,1,1,45.9306293,-89.65914991
"902",1545600,"Big Arbor Vitae",1545600270418,0,1,1,45.93004919,-89.65903223
"903",1545600,"Big Arbor Vitae",1545600270518,0,0,1,45.92975121,-89.65896123
"904",1545600,"Big Arbor Vitae",1545600270618,0,1,1,45.92963487,-89.65888252
"905",1545600,"Big Arbor Vitae",1545600270718,0,1,1,45.92869744,-89.65840677
"906",1545600,"Big Arbor Vitae",1545600270818,0,0,1,45.92861932,-89.65837752
"907",1545600,"Big Arbor Vitae",1545600270918,0,1,1,45.92807768,-89.65814592
"908",1545600,"Big Arbor Vitae",1545600271118,0,1,1,45.92782396,-89.65803897
"909",1545600,"Big Arbor Vitae",1545600271318,1,1,1,45.92775623,-89.65802003
"910",1545600,"Big Arbor Vitae",1545600271418,1,1,1,45.92773511,-89.65801165
"911",1545600,"Big Arbor Vitae",1545600271518,1,0,1,45.92740956,-89.65791785
"912",1545600,"Big Arbor Vitae",1545600271618,1,0,1,45.92727654,-89.65791081
"913",1545600,"Big Arbor Vitae",1545600271718,1,0,1,45.9246074,-89.65798331
"914",1545600,"Big Arbor Vitae",1545600271818,2,0,1,45.92372538,-89.6578938
"915",1545600,"Big Arbor Vitae",1545600271918,2,1,1,45.92350711,-89.65781098
"916",1545600,"Big Arbor Vitae",1545600272018,2,1,1,45.92306321,-89.65768978
"917",1545600,"Big Arbor Vitae",1545600272118,1,0,1,45.92183115,-89.65809932
"918",1545600,"Big Arbor Vitae",1545600272318,1,1,1,45.91944801,-89.65848581
"919",1545600,"Big Arbor Vitae",1545600272418,2,1,1,45.91806952,-89.65265653
"920",1545600,"Big Arbor Vitae",1545600272518,2,1,1,45.91807539,-89.65260473
"921",1545600,"Big Arbor Vitae",1545600272618,1,1,1,45.91811026,-89.6523728
"922",1545600,"Big Arbor Vitae",1545600272718,1,0,1,45.91811336,-89.65234078
"923",1545600,"Big Arbor Vitae",1545600272818,1,0,1,45.91811688,-89.65228505
"924",1545600,"Big Arbor Vitae",1545600272918,0,1,1,45.91812082,-89.6522563
"925",1545600,"Big Arbor Vitae",1545600273018,1,1,1,45.91820925,-89.65188355
"926",1545600,"Big Arbor Vitae",1545600273118,0,1,1,45.91971355,-89.64884436
"927",1545600,"Big Arbor Vitae",1545600273218,0,1,1,45.919864,-89.64870212
"928",1545600,"Big Arbor Vitae",1545600273318,0,1,1,45.92134424,-89.64837732
"929",1545600,"Big Arbor Vitae",1545600273418,0,1,1,45.92054151,-89.64522405
"930",1545600,"Big Arbor Vitae",1545600273518,0,1,1,45.92056322,-89.64333803
"931",1545600,"Big Arbor Vitae",1545600273618,0,0,1,45.92024446,-89.64083226
"932",1545600,"Big Arbor Vitae",1545600273718,0,1,1,45.92038628,-89.64011318
"933",1545600,"Big Arbor Vitae",1545600273818,0,0,1,45.92036935,-89.64006004
"934",1545600,"Big Arbor Vitae",1545600273918,0,0,1,45.92030598,-89.63987815
"935",1545600,"Big Arbor Vitae",1545600274118,2,1,1,45.91948983,-89.64000438
"936",1545600,"Big Arbor Vitae",1545600274218,0,0,1,45.91916646,-89.6402457
"937",1545600,"Big Arbor Vitae",1545600274318,0,0,1,45.91910427,-89.64028367
"938",1545600,"Big Arbor Vitae",1545600274418,1,0,1,45.91845794,-89.63978226
"939",1545600,"Big Arbor Vitae",1545600274518,0,0,1,45.9182048,-89.6390232
"940",1545600,"Big Arbor Vitae",1545600274618,0,1,1,45.91819659,-89.63895815
"941",1545600,"Big Arbor Vitae",1545600274718,0,0,1,45.91813783,-89.63872698
"942",1545600,"Big Arbor Vitae",1545600274818,0,0,1,45.91790046,-89.63803346
"943",1545600,"Big Arbor Vitae",1545600274918,0,0,1,45.91786793,-89.63800706
"944",1545600,"Big Arbor Vitae",1545600275018,0,0,1,45.91772879,-89.63776994
"945",1545600,"Big Arbor Vitae",1545600275118,0,0,1,45.9176832,-89.63763432
"946",1545600,"Big Arbor Vitae",1545600275218,0,0,1,45.91775511,-89.63723701
"947",1545600,"Big Arbor Vitae",1545600275318,0,0,1,45.91783122,-89.63712788
